Customer Name,Region,Product Category,Sales
Hannah Carver,Central,Technology,3163.41
Hannah Grant,East,Furniture,45.11
Hannah Tyson,South,Furniture,814.91
Hannah Tyson,South,Office Supplies,296.21
Harold Albright,West,Office Supplies,3316.83
Harold Albright,West,Technology,31073.04
Harold Briggs,Central,Furniture,8585.44
Harold Briggs,Central,Office Supplies,2111.33
Harold Shapiro,South,Furniture,280.54
Harold Shapiro,South,Office Supplies,515.89
Harriet Bowman,South,Office Supplies,32.66
Harriet Bowman,South,Technology,1051.68
Harriet Hinson,East,Furniture,128.9
Harriet Hodges,East,Office Supplies,1996.58
Harriet Hodges,East,Technology,573.31
Harriet Moore,West,Furniture,1952.43
Harriet Moore,West,Office Supplies,837.9
Harriet Wooten,East,Technology,7303.05
Harry Berger,Central,Furniture,2123.21
Harry Berger,Central,Office Supplies,2342.9
Harry Burns,Central,Furniture,140.22
Harry Burns,Central,Office Supplies,149.54
Harry Burns,Central,Technology,2960.17
Harry Cooper,Central,Office Supplies,425.14
Harry Cooper,Central,Technology,641.96
Harry Dodson Walsh,East,Office Supplies,98.3
Harry Faulkner,East,Office Supplies,41.06
Harry Houston,Central,Office Supplies,3.44
Harry McCall,East,Office Supplies,18.16
Harry McKee,East,Technology,31.7
Harry Sellers,West,Office Supplies,94.77
Harvey Barefoot,South,Office Supplies,49.95
Harvey Barefoot,South,Technology,12.99
Harvey Barrett,West,Furniture,1493.63
Harvey Barrett,West,Office Supplies,2230.3
Harvey Barrett,West,Technology,22.76
Harvey Berman,East,Office Supplies,10.22
Harvey Hoyle,West,Office Supplies,92.9
Harvey McDonald,Central,Furniture,145.83
Harvey McDonald,Central,Office Supplies,1339.89
Harvey McDonald,Central,Technology,587.87
Harvey Sanchez,Central,Office Supplies,368.77
Harvey Sanchez,Central,Technology,1050.72
Harvey Wong Bates,West,Furniture,2875.28
Harvey Wong Bates,West,Office Supplies,167.2
Harvey Woods,East,Office Supplies,112.67
Hazel Britt,East,Furniture,105.09
Hazel Dale,Central,Technology,2782.73
Hazel Graham,East,Furniture,5594.21
Hazel Graham,East,Office Supplies,4523.17
Hazel Herman,East,Office Supplies,12.55
Hazel Jennings,East,Furniture,10389.62
Hazel Jennings,East,Office Supplies,28083.03
Hazel Jennings,East,Technology,4567.33
Hazel Jones,West,Furniture,1252.22
Hazel Jones,West,Office Supplies,145.36
Hazel Jones,West,Technology,3616.52
Hazel Khan,East,Technology,948.97
Hazel Lindsay,South,Furniture,7582.99
Hazel Lindsay,South,Office Supplies,370.18
Hazel Lindsay,South,Technology,180.27
Hazel Walters,Central,Office Supplies,240.83
Heather Fleming,East,Office Supplies,73.67
Heather Rich McClure,East,Furniture,381.72
Heather Shannon,East,Technology,475.72
Heather Stern,East,Office Supplies,31.46
Heidi Best,West,Furniture,26.71
Heidi Best,West,Office Supplies,453.86
Heidi Best,West,Technology,642.57
Heidi Cobb,East,Technology,416.69
Helen Dickerson,Central,Furniture,1695.75
Helen Dickerson,Central,Office Supplies,675.52
Helen Ferguson,South,Office Supplies,575.63
Helen H Heller,West,Furniture,300.63
Helen H Heller,West,Office Supplies,416.38
Helen H Murphy,West,Furniture,1578.9
Helen H Murphy,West,Office Supplies,239.87
Helen H Murphy,West,Technology,1708.73
Helen Lyons,West,Furniture,1278.16
Helen Lyons,West,Office Supplies,386.42
Helen Lyons,West,Technology,243.86
Helen Poole,Central,Office Supplies,1500.29
Helen Proctor,East,Office Supplies,51.06
Helen Simpson,Central,Furniture,1871.25
Helen Simpson,Central,Office Supplies,194.77
Helen Simpson,Central,Technology,435.83
Helen Stein,East,Furniture,1365.77
Helen Stein,East,Office Supplies,15335.18
Helen Ward Langley,East,Office Supplies,1342.12
Henry Ball,East,Furniture,57.37
Henry Ball,East,Office Supplies,460.62
Henry Eaton,East,Technology,895.67
Henry Khan,East,Technology,1669.48
Henry O'Connell,Central,Furniture,35.97
Henry O'Connell,Central,Office Supplies,591.49
Herbert Barbour,East,Furniture,3828.15
Herbert Beard,Central,Office Supplies,676.57
Herbert Beard,Central,Technology,1247.78
Herbert Cline,Central,Furniture,978.97
Herbert Cline,Central,Office Supplies,68.12
Herbert Currie,South,Office Supplies,1519.65
Herbert Currie,South,Technology,4543.88
Herbert Donnelly Swanson,East,Office Supplies,92.57
Herbert Gentry,East,Technology,1442.19
Herbert Hester,West,Furniture,46.58
Herbert Hester,West,Office Supplies,299.57
Herbert Holden,South,Furniture,9915.38
Herbert Holden,South,Office Supplies,3103.13
Herbert Holden,South,Technology,25087.44
Herbert Liu,Central,Technology,570.89
Herbert Reddy,South,Furniture,4341.05
Herbert Reddy,South,Office Supplies,282.82
Herbert Williamson,West,Furniture,177.39
Herbert Williamson,West,Office Supplies,194.33
Herman Decker,Central,Furniture,1050.08
Herman Decker,Central,Office Supplies,1752.36
Herman Decker,Central,Technology,1812.52
Herman Leach,South,Furniture,337.74
Herman Leach,South,Office Supplies,2400.53
Herman Leach,South,Technology,4585.86
Herman Pritchard,East,Furniture,495.31
Herman Ray,East,Office Supplies,25
Hilda Bennett,East,Furniture,433.68
Hilda Bennett,East,Office Supplies,31.46
Hilda Bennett,East,Technology,2178.05
Hilda Diaz,East,Furniture,98.28
Hilda Diaz,East,Office Supplies,54.65
Hilda Fletcher,Central,Furniture,77.51
Hilda Fletcher,Central,Office Supplies,177.85
Hilda Levine,West,Furniture,162.78
Hilda Levine,West,Office Supplies,680.95
Hilda Porter,West,Furniture,1190.92
Hilda Porter,West,Office Supplies,8.57
Hilda Porter,West,Technology,4620.1
Hilda Proctor,East,Office Supplies,237.12
Holly Carey,East,Office Supplies,31.5
Holly Chu,Central,Office Supplies,107.83
Holly Chu,Central,Technology,161.75
Holly Love Butler,West,Furniture,1057.4
Holly Love Butler,West,Office Supplies,2179.47
Holly Osborne,South,Office Supplies,359.12
Holly Osborne,South,Technology,324.62
Holly Pate,Central,Office Supplies,116.66
Holly Pate,Central,Technology,2677.9
Howard Burnett,East,Office Supplies,477.2
Howard Elliott,East,Furniture,3491.94
Howard Page,East,Office Supplies,252.92
Howard Rogers,Central,Furniture,1454.41
Howard Rogers,Central,Office Supplies,53.3
Howard Rogers,Central,Technology,1779.09
Hugh Brock,Central,Technology,134.24
Hugh Mills,Central,Furniture,307.15
Hugh Mills,Central,Office Supplies,324.41
Ian Bean,West,Furniture,397.23
Ian Chu,South,Office Supplies,592.06
Ian Chu,South,Technology,615.77
Ian Gillespie,East,Office Supplies,10.51
Ian Hall,Central,Office Supplies,119.13
Ian Hall,Central,Technology,1019
Ian L O'Donnell,Central,Office Supplies,221.51
Irene Conway,Central,Furniture,3219.68
Irene Conway,Central,Office Supplies,100.04
Irene Li,East,Furniture,602.34
Irene Li,East,Office Supplies,223.91
Irene Li,East,Technology,501.58
Irene Murphy,West,Furniture,1852.24
Irene Murphy,West,Office Supplies,204.84
Irene Murphy,West,Technology,868.9
Jack Durham,East,Office Supplies,59.05
Jack Hatcher,Central,Furniture,6600.63
Jack Hatcher,Central,Technology,1811.99
Jack Horn,South,Furniture,2321.78
Jack Horn,South,Technology,176.42
Jack Horne,West,Furniture,95.48
Jack Horne,West,Office Supplies,157.74
Jack Howard,East,Office Supplies,88.35
Jack Morse,South,Furniture,614.18
Jack Morse,South,Office Supplies,3272.61
Jack Morse,South,Technology,5140.73
Jackie Burke,South,Furniture,4092.18
Jackie Burke,South,Office Supplies,80.85
Jackie Burke,South,Technology,480.51
Jackie Capps,West,Furniture,641.9
Jackie Capps,West,Office Supplies,5375.86
Jackie Davenport,East,Technology,54.59
Jackie Flynn,East,Office Supplies,57.14
Jackie McCullough,South,Furniture,1358.02
Jackie McCullough,South,Office Supplies,460.95
Jackie McCullough,South,Technology,568.77
Jackie Neal,East,Office Supplies,34.11
Jackie Wu,West,Furniture,113.42
Jackie Wu,West,Office Supplies,238.28
Jackie Wu,West,Technology,3191.71
Jacob Archer,South,Office Supplies,3780.96
Jacob Burgess,South,Office Supplies,3561.55
Jacob Burgess,South,Technology,979.84
Jacob Dale,Central,Office Supplies,90.03
Jacob Duncan,West,Office Supplies,71.52
Jacob Hirsch,East,Technology,7029.1
Jacob Kirby,Central,Office Supplies,26.31
Jacob Kirby,Central,Technology,550.02
Jacob Lanier,East,Office Supplies,606.51
Jacob McNeill,East,Furniture,524.32
Jacob McNeill,East,Office Supplies,406.22
Jacob McNeill,East,Technology,1052.45
Jacob Murray,East,Furniture,69.89
Jacob Murray,East,Office Supplies,176.97
Jacqueline Chung,East,Technology,342.13
Jacqueline McMahon,Central,Furniture,2721.15
Jacqueline McMahon,Central,Office Supplies,41.56
Jacqueline Noble,South,Furniture,511.35
Jacqueline Noble,South,Office Supplies,261.47
Jacqueline Noble,South,Technology,22856.15
James Beck,West,Furniture,210.77
James Beck,West,Office Supplies,18.67
James Brennan,West,Furniture,74.02
James Brennan,West,Office Supplies,213.1
James Craft,South,Office Supplies,924.84
James Craft,South,Technology,5762.13
James Davenport,Central,Office Supplies,737.45
James Davenport,Central,Technology,1012.67
James Dickinson Ball,West,Furniture,78.6
James Dickinson Ball,West,Office Supplies,554.41
James Dickinson Ball,West,Technology,6569.07
James Fox,South,Furniture,8.65
James Fox,South,Office Supplies,60.53
James Fox,South,Technology,343.37
James Goldman,Central,Office Supplies,692.11
James Goldman,Central,Technology,887.43
James Hunter,Central,Office Supplies,206.99
James Hunter,Central,Technology,2543.54
James Levine,Central,Furniture,362.98
James Levine,Central,Office Supplies,160.26
James Li,Central,Furniture,2650.59
James Li,Central,Office Supplies,195.04
James McLaughlin,East,Office Supplies,12.45
James Mercer,East,Technology,472.22
James Nicholson,South,Furniture,924.26
James Nicholson,South,Office Supplies,1011.41
James Nicholson,South,Technology,361.19
James Osborne,Central,Office Supplies,90.5
James Perez,Central,Office Supplies,1083.05
James Perez,Central,Technology,730.96
Jamie Combs,East,Technology,99.99
Jamie Dixon,Central,Office Supplies,174.04
Jamie Manning,Central,Office Supplies,1288.25
Jamie Ward,East,Furniture,1487.9
Jamie Ward,East,Office Supplies,75.38
Jamie Ward,East,Technology,854.1
Jamie Watkins,East,Technology,329.83
Jan Cross,Central,Office Supplies,2098.85
Jan Cross,Central,Technology,4967.9
Jan Ellis,East,Office Supplies,416.07
Jan Hubbard Richards,East,Technology,18.8
Jan Kaufman Parrish,East,Office Supplies,64.83
Jan Massey,East,Office Supplies,36
Jane Clayton,East,Furniture,1456.7
Jane Clayton,East,Office Supplies,318.21
Jane Clayton,East,Technology,1120.94
Jane Freeman,South,Furniture,8127.55
Jane Freeman,South,Office Supplies,448.26
Jane Freeman,South,Technology,3745.01
Jane Howell,South,Office Supplies,184.61
Jane Howell,South,Technology,3495.68
Jane Shah,Central,Office Supplies,290.96
Jane Shah,Central,Technology,2233.28
Jane Whitehead,Central,Office Supplies,3122.93
Janet Bryant,East,Furniture,61.44
Janet Bryant,East,Office Supplies,703.4
Janet Bryant,East,Technology,2691.51
Janet Carroll,East,Furniture,583.95
Janet Carroll,East,Office Supplies,243.96
Janet Carroll,East,Technology,362.54
Janet McCullough,South,Technology,627.78
Janet Snow,Central,Technology,479.33
Janet Zhang,West,Office Supplies,880.59
Janet Zhang,West,Technology,1040.34
Janice Boswell,South,Furniture,12.77
Janice Boswell,South,Office Supplies,383.51
Janice Cole,South,Furniture,1838.82
Janice Cole,South,Office Supplies,44.86
Janice Cole,South,Technology,7160.88
Janice Fletcher,Central,Office Supplies,5.9
Janice Frye,West,Furniture,2259.99
Janice Frye,West,Office Supplies,412.9
Janice Frye,West,Technology,702.67
Janice Page,South,Office Supplies,189.22
Janice Woods,West,Furniture,47.22
Janice Woods,West,Office Supplies,16.74
Janice Woods,West,Technology,2848.2
Jason Bell,West,Office Supplies,678.71
Jason Bell,West,Technology,1168.9
Jason Bray,West,Furniture,4510.78
Jason Bray,West,Office Supplies,706.47
Jason Donovan,South,Technology,324.23
Jason Hernandez,West,Furniture,25712.3
Jason Hernandez,West,Office Supplies,2369.1
Jason Hill,West,Furniture,325.97
Jason Hill,West,Office Supplies,590.2
Jason Knox,West,Office Supplies,61.23
Jason L Doyle,East,Office Supplies,734.75
Jay Hubbard,South,Furniture,3772.19
Jay Hubbard,South,Office Supplies,4620.42
Jay Hubbard,South,Technology,170.62
Jay Parker,East,Technology,303.72
Jay Shaffer Desai,Central,Office Supplies,626.34
Jay Shaffer Desai,Central,Technology,591.36
Jay Simon,South,Technology,4525.49
Jean Bryan,Central,Furniture,327.46
Jean Bryan,Central,Office Supplies,1687.82
Jean Bryan,Central,Technology,1186.07
Jean Frazier,South,Office Supplies,1781.09
Jean Hardy,East,Furniture,612.79
Jean Khan,West,Furniture,1793.99
Jean Khan,West,Office Supplies,74.13
Jean Khan,West,Technology,678.99
Jean Parrish,Central,Office Supplies,142.56
Jean Webster,East,Furniture,325.51
Jean Webster,East,Office Supplies,664.76
Jean Webster,East,Technology,2223.6
Jean Weiss Diaz,East,Furniture,88.15
Jean Weiss Diaz,East,Office Supplies,826.92
Jeanette Boswell,Central,Furniture,4269.59
Jeanette Boswell,Central,Office Supplies,352.19
Jeanette Davies,East,Technology,10180.01
Jeanne Chandler,South,Furniture,43.77
Jeanne Chandler,South,Office Supplies,385.04
Jeanne Donnelly,East,Office Supplies,281.57
Jeanne Nguyen,East,Furniture,276.64
Jeanne Nguyen,East,Office Supplies,4191.93
Jeanne Nguyen,East,Technology,1206.41
Jeanne Schwarz,Central,Office Supplies,17.37
Jeanne Schwarz,Central,Technology,1252.93
Jeanne Walker,East,Office Supplies,26.18
Jeanne Werner,Central,Furniture,15985.44
Jeanne Werner,Central,Office Supplies,2035.83
Jeanne Werner,Central,Technology,2987.73
Jeanne Woodruff,Central,Furniture,1468.97
Jeanne Woodruff,Central,Office Supplies,2220.4
Jeff Bennett,East,Technology,688.73
Jeff Bunn,West,Office Supplies,179.68
Jeff Bunn,West,Technology,693.22
Jeff Lassiter,East,Furniture,1369.41
Jeff Meadows,South,Furniture,2230.38
Jeff Meadows,South,Office Supplies,937.98
Jeff Spivey,Central,Furniture,117.6
Jeff Spivey,Central,Office Supplies,710.28
Jeffrey Cheng,Central,Furniture,9676.01
Jeffrey Cheng,Central,Office Supplies,243.37
Jeffrey Cheng,Central,Technology,2341.48
Jeffrey Lloyd,South,Furniture,1377.46
Jeffrey Lloyd,South,Office Supplies,210.92
Jeffrey Mueller,Central,Office Supplies,47.43
Jeffrey Mueller,Central,Technology,2068.96
Jeffrey Page,East,Office Supplies,599.03
Jeffrey Pearson,Central,Furniture,3.67
Jeffrey Pearson,Central,Office Supplies,15.78
Jeffrey Strauss,Central,Office Supplies,2302.22
Jennifer Brandon,East,Furniture,1788.56
Jennifer Grant,Central,Furniture,134.06
Jennifer Grant,Central,Office Supplies,2355.24
Jennifer Grant,Central,Technology,65.06
Jennifer Marks,South,Office Supplies,327.4
Jennifer Marks,South,Technology,153.96
Jennifer Siegel,Central,Furniture,49.78
Jennifer Siegel,Central,Office Supplies,337.89
Jennifer Siegel,Central,Technology,980.86
Jennifer Stanton,South,Furniture,55.08
Jennifer Stanton,South,Office Supplies,139.16
Jennifer Zimmerman,South,Furniture,2029.82
Jennifer Zimmerman,South,Office Supplies,505.01
Jennifer Zimmerman,South,Technology,1449.37
Jenny Gold,West,Furniture,26704.84
Jenny Gold,West,Office Supplies,8725.96
Jenny Gold,West,Technology,7799.06
Jenny Hawkins,Central,Office Supplies,381.83
Jenny Hawkins,Central,Technology,93.81
Jenny Henry,East,Office Supplies,44.47
Jenny Petty,East,Office Supplies,136.99
Jenny Sanchez,West,Technology,2395.13
Jeremy Orr,Central,Furniture,6136
Jeremy Orr,Central,Office Supplies,315.46
Jeremy Pratt,Central,Office Supplies,397.13
Jeremy Pratt,Central,Technology,374.81
Jeremy Reilly,Central,Office Supplies,20.85
Jeremy Reilly,Central,Technology,962.99
Jerome Block,East,Office Supplies,58.67
Jerome Burch,West,Furniture,377.47
Jerome Burch,West,Office Supplies,98.96
Jerome Cummings,East,Furniture,771.99
Jerome McIntosh,Central,Furniture,1259.92
Jerome McIntosh,Central,Office Supplies,1056.5
Jerome Stevens,East,Office Supplies,150.25
Jerry Barber,East,Office Supplies,341.59
Jerry Barnes Nelson,West,Office Supplies,113.23
Jerry Barnes Nelson,West,Technology,207.86
Jerry Creech,Central,Office Supplies,797.55
Jerry Creech,Central,Technology,197.28
Jerry Ennis,West,Office Supplies,314.5
Jerry Ennis,West,Technology,185.36
Jerry Webster,South,Furniture,5295.03
Jerry Webster,South,Office Supplies,2291.52
Jesse Atkinson,West,Office Supplies,20.35
Jesse Cassidy,West,Furniture,83.09
Jesse Cassidy,West,Office Supplies,22.5
Jesse Cassidy,West,Technology,182.42
Jesse Farrell,South,Furniture,2881.69
Jesse Farrell,South,Office Supplies,450.34
Jesse Farrell,South,Technology,554.18
Jesse Fisher,South,Office Supplies,344.28
Jesse Hutchinson,West,Office Supplies,416.53
Jesse Pennington,East,Furniture,129.45
Jesse Williams Katz,West,Furniture,7712.3
Jesse Williams Katz,West,Office Supplies,142.25
Jesse Williams Katz,West,Technology,11926.97
Jesse Williamson,West,Office Supplies,4204.69
Jesse Williamson,West,Technology,1060.21
Jessica Garcia,East,Office Supplies,118.67
Jessica Huffman,East,Office Supplies,73.41
Jessica Huffman,East,Technology,598.38
Jessica McLean,East,Office Supplies,48.35
Jessica Quinn,East,Technology,517.31
Jessica Teague,East,Office Supplies,175.07
Jessie Bray,South,Office Supplies,960.75
Jessie Coble,East,Technology,1404.09
Jessie Goldberg,East,Technology,426.47
Jessie Houston,East,Office Supplies,204.78
